smiles,fitness
COc1ccc(CN2CCN(C(=O)c3ccc(NC(=O)c4ccco4)s3)CC2)cc1,8.9
Cc1noc(CCNC(=O)C(=O)Nc2ccc(-c3nccs3)cc2)n1,9.4
C[C@H](Oc1ccccc1F)C(=O)NNC(=O)c1ccc(Br)c([N+](=O)[O-])c1,10.5
C[C@@H]1CN(C(=O)[C@H](C)c2cccc(F)c2)c2cc(F)ccc2C(=O)N1,10.5
CC(C)[C@H]1C(=O)N[C@@H](C)C(=O)N1Cc1cc(F)cc(Br)c1,8.5
CCn1nc(C)c(C[N@@H+]2CC[C@H]3CC[C@@H](C2)N3C(=O)OC(C)(C)C)c1C,7.2
Nn1c(SCC(=O)Nc2ccccn2)nnc1-c1ccc(Br)cc1,9.0
Cc1ccc(NC(=O)[C@H](C)[n+]2ccccc2C)c(Br)c1,8.6
CC(C)(C)c1cc(NC(=O)[C@@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)[O-])no1,9.8
CC[C@H](C)[NH+]1CCN(c2ccc(C(C)=O)c(O)c2)CC1,8.3
Cc1cc2ncccc2c([N+](=O)[O-])c1Cl,8.4
CC(C)c1ccc(C(=O)Nc2cccc(-n3cnnn3)c2)cc1,11.1
CC(=O)N1CCN(CC(=O)N2N=C3/C(=C/c4cccs4)CCC[C@@H]3[C@@H]2c2cccs2)CC1,7.8
CN(C(=O)/C=C/c1ccnc2ccccc12)c1ccc(Cl)cn1,10.8
Cc1cc(C(=O)N[C@H](c2ccccc2)c2cccc(F)c2)on1,9.5
COc1ccccc1Cn1c(=O)[nH]c2cc([C@H]3N[C@@H](c4cccc(C)c4)NO3)ccc2c1=O,10.7
CCN(CCC#N)Cc1ccc(C(=O)NC)cc1,7.6
C=CCn1/c(=N/C(=O)c2cccc(S(=O)(=O)C(C)C)c2)sc2cc(OC)ccc21,9.7
COc1ccc(/C=N/NC(=O)c2nc(-c3ccccc3)cc(-c3ccccc3)n2)c(OC)c1,9.8
CC(C)c1cc(C(=O)N[C@H](C)c2ccc3c(c2)CCC3)n(C)n1,9.6
CC(C)(O)CC[NH2+][C@@H](C1CCCC1)C(F)(F)F,7.8
Cn1cc[nH+]c1CC[C@@H]1CCCCN1C(=O)CCCS(N)(=O)=O,7.8
CN1CC(=O)N(C)c2[nH]cnc2C1=O,7.0
Cc1cnc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cn1,9.0
O=C(CCc1ccccc1)NNC(=S)NC(=O)C1CC1,9.1
COc1ccc2oc(=O)c(C(=O)Nc3cc(OC)c(Cl)cc3OC)cc2c1,9.8
C[C@H]1CCc2nn(CC(=O)N3CCc4ccccc43)cc2C1,10.0
C[C@@H](Nc1ccn(C)n1)c1cc(F)ccc1O,8.2
CC[C@@H](NC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1ccc(C)cc1,10.4
CCCCCN1C(=O)C(=O)N(c2ccccc2OCC)C1=O,7.8
CCc1cc(=O)[nH]c(-c2ccc(N3CCN(C)c4ccccc4C3)nc2)n1,10.5
Cc1cccc(C)c1NC(=O)CS[C@@H]1N=C2C(=O)N=CN=C2N1c1ccccc1,10.7
Cc1c(C(=O)NCc2ccccc2Cl)oc2c1/C(=N/NC(=O)c1ccc(O)cc1)CCC2,11.0
O=C(Cc1cnn(-c2ccccc2)c1)N1CCC[C@H]1c1cccc(Br)c1,10.9
CC(C)CC1(CNC(=O)NCc2ccc([S@@](C)=O)cc2)CCCC1,9.6
O=C(Nc1cc[nH]n1)[C@H]1CCCN(C(=O)C2CC2)C1,8.7
O=C([O-])c1ccccc1/C=N/n1cnnc1SCc1ccccc1,9.8
C[NH2+]CCCNC(=O)N1CCCCCC1,6.5
CC(C)c1ocnc1C(=O)O[C@H](C)[C@@H]1CCOC1,7.5
C[C@@H](NC(=O)Nc1ccccc1)C(=O)NCC1(c2ccncc2)CC1,10.0
C[C@H]1CCCN(C(=O)c2ccccc2OCc2cscn2)C1,7.8
CNc1nc(C)cc(C[C@@H]2COc3ccccc3C2)n1,9.3
Cc1cccc(NC(=O)c2cnc3c(C)csc3c2)c1,9.7
COCCNC(=O)[C@H](C)S(=O)(=O)c1cccc(C)c1,8.0
COc1cc(C)cc(C[NH2+][C@H](C)c2ccc(S(N)(=O)=O)cc2)c1,10.0
Clc1ccc2c(c1)[C@H]1CC(c3ccco3)=NN1[C@@H](c1cccs1)O2,8.2
Cc1cccc(NC(=O)c2c(N)c(C(=O)c3ccc([N+](=O)[O-])cc3)n3ccccc23)c1,10.3
O=C1N=C2C(c3ccccn3)=NS[C@H]2C(=O)N1CCc1cccs1,8.9
CO[C@@H]1CCCC[C@H]1NC(=O)Nc1ccc(C#N)cc1,9.6
CC(C)[N@@H+]1CC[C@H](CNc2c(F)c(F)nc(F)c2F)C1,8.9
CN(Cc1ccccc1N1CCOCC1)C(=O)c1cccc(Cl)c1Cl,8.4
C[C@@H](OC1=C[C@H]2[NH+]=c3ccccc3=C2C=C1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,10.5
CCc1nc([C@H](C)NC(=O)CN2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cs1,8.8
CC(C)CN(C(=O)Nc1ccc2c(c1)oc(=O)n2C)C1CC1,8.9
O=C([O-])[C@@H]1CCCN1C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,9.3
O=C(NCc1cccs1)C1(c2cc(-c3cccs3)on2)CC1,8.9
CCc1ccc(-c2cc(NC(C)=O)c(=O)n([C@@H](C)C(=O)Nc3ccccc3Cl)n2)cc1,10.1
CCOC(=O)c1ccc(N2C(=O)/C(=C\c3cccc(OC)c3)SC2=S)cc1,8.2
CC[C@@H](NC(=O)NCc1ccccc1C)c1nc(C(F)(F)F)cs1,9.9
Cc1ccc2ncc(C(=O)Nc3ncccc3OCc3ccncc3)n2c1,9.5
Cc1ccc(NC(=O)C[NH+]2CCN(CC(=O)N3CCCC3)CC2)c(Cl)c1,9.6
CCC(C)(CC)NC(=O)Nc1ccc(C)cc1F,9.0
COc1ccccc1C(=O)N1CC([NH+]2CCC3(CC2)C(=O)NCN3c2ccccc2)C1,11.1
Cc1ccc(S(=O)(=O)[C@@H](C#N)c2nc3ccccc3nc2N2CC[NH+](C)CC2)cc1,6.6
Cc1cccc2[nH]cc(CCNC(=O)N3CC[C@@](O)(C(F)(F)F)C3)c12,11.1
C=CCn1c([S-])nnc1-c1sc(NC(=O)c2cccc(NC(C)=O)c2)nc1C,9.9
C[C@H]1N=NC=C1C(=O)N1CCO[C@H](CC2CCCCC2)C1,9.4
C[C@@H]1OCC[C@H]1C(=O)N(C)CCN1CCOC1=O,7.2
Cc1nn(C)c(C)c1CN(C)Cc1c2cccn(CC(=O)N(C)C)c-2nc1C(F)(F)F,8.6
Cc1cc(F)c([N+](=O)[O-])cc1S(=O)(=O)NCC[C@H](C)O,8.8
Cc1nc(-c2nnc(NC(=O)c3ccc([N+](=O)[O-])s3)o2)cs1,9.4
Cc1ccc(NC(=O)N[C@H](C)c2ccc(S(C)(=O)=O)cc2)cc1,9.1
COc1ccc2c(c1)CCC[C@@H]2CC(=O)N(C)Cc1cccnc1,9.3
CC1(C)[C@]2(C)CC[C@@]1(C)c1nc3cc([N+](=O)[O-])ccc3nc12,8.9
CC(C)COc1ccc(C(=O)NCC[NH+]2CCCCC2)cc1,9.1
C/[NH+]=C(/NCCc1csc2ccccc12)NCc1ncc(C)s1,8.7
Cc1ccc([C@H]2[C@@H](C)CCCN2c2ccc3nnc(C)n3n2)cc1,9.0
CC[C@H](CSC)N(C)C(=O)NCC1(C(C)C)CC1,7.5
Cc1ccc(C(=O)Nc2cccc(F)c2)cc1S(=O)(=O)NCc1ccccc1,11.1
CC1=C(C(=O)O[C@@H]2CCC[C@H]2C)[C@H](c2ccc(Cl)c(Cl)c2)NC(=O)N1,8.8
CC1(C[NH2+][C@H]2CCCc3c2[nH]c2ccccc32)COC1,9.3
CC1(C)CCC[C@@H]1NC(=O)COCC(=O)[O-],6.8
CC(=O)Oc1ccc(C(=O)NNC(=O)c2cccnc2)cc1,9.3
O=C(NCCOCC(F)(F)F)c1ccc(C2CCCCC2)cc1,9.8
CN1C(N)=[NH+]C[C@@H]1c1ccc(F)cc1,7.4
CNC(=O)C1CC[NH+]([C@@H](C)C(=O)N[C@@H](C)c2ccccc2C)CC1,9.8
Cc1noc(C)c1CCCNC(=O)Cc1c(F)cccc1Cl,9.2
COCC[C@H](NC(=O)N1CC[C@H](C(=O)OC)C1)C(=O)[O-],7.3
Cc1ccc2c(c1)C[C@H](COc1coc(CO)cc1=O)O2,9.5
Cc1ccc(C(=O)NC[C@@H](C)[NH+]2CCCC2)o1,7.6
C#CCOc1ccc(/C=C2\SC(=O)N(Cc3ccc(F)cc3)C2=O)cc1,9.4
Cc1cccc(C)c1OC1CCN(c2ccc(C(N)=O)nn2)CC1,9.4
COC[C@H](O)C[NH+]1CCC(NCc2cccc3c2OCO3)CC1,8.9
O=C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1cc(-c2ccc(Cl)cc2)n[nH]1,12.2
CCn1c([C@@H](C)[NH2+]C[C@@H](C)c2cccs2)nc2ccccc21,9.0
COc1cc(C[N@H+](C)C[C@H]2CCCN(C(=O)OC(C)(C)C)C2)ccc1O,8.9
CC[C@@H](NC(=O)N1CCCC[C@@H]1CN1CCOCC1)c1cccs1,7.9
CCOc1ccc(F)c(C(=O)Nc2ccsc2C(=O)OC)c1F,8.9
CCC[NH2+][C@@H]1CC[C@@H](N(CC(F)(F)F)C2CC2)C1,6.9
CC(C)(C)NC(=O)N/N=C\c1[nH]ncc1Br,7.8
CC(C)c1n[nH]c2c1[C@@H](c1ccc(F)c(Br)c1)C(C#N)=C(N)O2,7.9
Cc1ccc(F)cc1S(=O)(=O)N1CCc2c(c(COCc3ccc(F)cc3Cl)nn2C)C1,10.5
N#Cc1ccccc1CSc1nnc(Cc2cccc3ccccc23)n1N,11.7
CCN(C(=O)c1cnc([C@H]2CCCO2)s1)[C@@H](C)c1ccc(F)cc1,8.3
Cc1ccc(CN(C(=O)c2ccc(-n3cnc4ccccc43)nc2)C(C)C)o1,11.0
O=C(Cl)COc1ccc2c(c1)CCC2,7.6
CC(=O)Nc1cc(/N=C/c2cc(Cl)ccc2O)ccc1Cl,9.8
C[C@H](NC(=O)c1n[nH]c2ccccc12)c1ccncc1,9.8
O=C(NCc1cccs1)c1ccc2noc(-c3ccccc3)c2c1,10.2
COC(=O)c1nc(-c2cccc(N)c2)cs1,8.1
C[C@H](C#N)CNC(=O)c1ccc(Oc2ccccc2C#N)c(Cl)c1,9.7
COc1ccc(C(=O)N2CCc3[nH]nc(C(=O)N4CCN(c5ccccc5C)CC4)c3C2)c(OC)c1,7.4
CNc1cc(C)[nH+]c(Nc2ccccn2)n1,7.6
CCCOc1ccccc1/C=C1\C(=O)NN(c2cccc(Br)c2)C1=O,10.4
CC[C@@H](C)n1nccc1NS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,8.5
Cn1nc(-c2ccccc2)c2c1CCC[C@H]2[NH3+],8.9
COc1cccc([C@H]2Nc3c(C(=O)N4CCOCC4)cccc3[C@@H]3C=CC[C@@H]23)c1O,6.0
COCC(=O)Nc1cccc(NCc2ccncc2)c1,8.3
C[C@@H](Oc1ccccc1C#N)C(=O)NCC1(c2ccc(F)cc2F)CC1,9.9
COc1ccc(-n2nc(C(=O)N[C@H]3CCC[C@@H]([NH+](C)C)C3)cc2C)cc1,9.3
O=C(c1cc2cc(Br)ccc2oc1=O)N1CCS[C@H]1c1cccc([N+](=O)[O-])c1,8.1
Cc1nc2cc3c(cc2n1C[C@H](O)COCc1cccs1)OCCO3,9.3
COc1ccccc1NC(=O)N(Cc1ccc(C)cc1)C[C@H]1CCCO1,9.2
COc1cccc(C(=O)Nc2cccc(-c3cc4ccccc4oc3=O)c2)c1,11.3
O=C(c1ccc(Br)c2ccccc12)N1CCOCC1,8.1
COc1ccccc1S[C@@H](C#N)Cc1ccc(C)cc1,8.2
Nc1ccc(Oc2cncnc2)nc1,6.7
COc1ccccc1S(=O)(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1ccccc1,9.6
COc1ccc(O[C@H](C)CNC(=O)c2ccc3[nH]c(=S)oc3c2)cc1,9.2
Cc1cn2c(=O)cc(COc3cccc(NC(=O)COc4ccccc4Cl)c3)nc2s1,10.5
Cc1c([C@@H](C)NCCc2nncn2C2CC2)cnn1-c1ccc(F)cc1,9.3
CO/N=C/c1ccc(C(=O)Nc2ccc(Cl)cc2C)cc1,9.3
CC[C@]1(C)NC(=O)N(/N=C\c2cc(OC)c(O)c(OC)c2)C1=O,7.8
CC(C)CS(=O)(=O)[C@@H](C)C(=O)NC[C@@H](C)c1ccccc1,8.7
Cc1nc(N2CCOCC2)[nH]c(=O)c1CCC(=O)NCCc1ccc2c(c1)OCO2,10.2
C[C@@]1(c2ccccn2)NC(=O)N(Cc2cc(=O)n3ccsc3n2)C1=O,9.7
COC(=O)C(C)(C)[C@H]1CCCN(S(=O)(=O)c2cc(C#N)ccc2C)C1,8.6
COCc1cccc(CNC(=O)Cc2ccc(C)c(O)c2)c1,9.9
Cc1cn(-c2ccccc2Cl)nc1NC(=O)C(=O)NCc1cccc(F)c1,10.3
CC[C@H](C#N)NCCCC(=O)NC1CC1,6.2
C[C@H]1CCC[C@@H](NC(=O)CS(=O)(=O)c2ccc(O)cc2)[C@@H]1C,9.4
CC(C)CCO[C@H]1CCN(C(=O)NC[C@H]2Cc3ccccc3O2)C1,9.5
COc1nc(Oc2cccc(Br)c2)ccc1N,8.5
CN(C)C(=S)SCC(N)=O,4.6
COC(=O)Cc1csc(NC(=O)Cc2coc3cc(C)ccc23)n1,9.4
Cc1oc2cc(OCC(=O)[O-])ccc2c(=O)c1Oc1ccc(Cl)cc1Cl,9.6
COc1cccc([C@@H]2CCCN2C(=O)NC[C@@H](CCO)c2ccccc2)c1,8.9
O=C(Nc1ccc(C(=O)NCC[NH+]2CCCC2)cc1)C1=CSCCO1,9.6
Cc1cc(C2=N/C(=C/c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)c(C)o1,10.0
O=C(CCCCO)Nc1ccccc1Oc1ccccc1,8.4
COc1ccc(S(=O)(=O)c2cn(CC(=O)Nc3ccccc3OC)c3nc(C)ccc3c2=O)cc1,8.7
Cc1ccc(C2=N/C(=C3/C=CC=CC3=O)N(O)[C@@H]2C)cc1,9.6
O=C(NCc1nccc2ccccc12)c1ccc[nH]c1=O,10.3
C[C@@H]1CCC[N@H+](CCNC(=O)N(Cc2ccccc2F)C2CC2)C1,9.3
CC[NH2+]Cc1cnn(-c2cccc(Br)c2)c1C1CC1,7.9
Cc1ccc(C(C)(C)CN(C)C(=O)CSc2nc(C)n[nH]2)cc1,8.9
O=C1/C(=C\c2ccc3c(c2)OCO3)NC(=S)N1C1CCCCC1,8.2
O=C1CCCC2=C1Cc1cc3c(cc1N2)OCO3,8.4
CCCC(=O)Nc1cccc(CNC(=O)CN2CCO[C@@H](C)C2)c1,9.1
CC(C)n1c(C[NH3+])nnc1S[C@@H]1CCO[C@]2(CCSC2)C1,8.4
CC(C)CC(C)(C)CNC(=O)CNC(=O)c1cccs1,8.4
O=C1N[C@@H](/C=C/c2ccco2)N2CCOC[C@H]12,8.0
C=CCN1C(=O)/C(=C/c2ccccc2F)S/C1=N\S(=O)(=O)c1cccs1,7.6
CCOc1ccc(C(=O)Nc2c(N)nc(SCc3ccc(F)cc3)[nH]c2=O)cc1,9.8
O=C([O-])C[C@H](c1ccccc1)N1C(=O)CCCCC1=O,8.8
CNc1cccc(CN2CC[C@@H]([NH+](C)C)C2)[nH+]1,7.3
N#Cc1cc(Cl)nc(NNC(=O)C[C@H]2OCCc3ccccc32)c1,10.8
C[C@@H](OC(=O)[C@@H]1CCCN1S(C)(=O)=O)C(=O)Nc1ccccc1C#N,9.9
CSCCCCNC(=O)Nc1c[nH]nc1-c1ccccn1,8.1
C[C@@H]1CC(=O)[C@]2(C)[C@H](CC=C3[C@H]4CCC(=O)C[C@H]4CC[C@H]32)S1(=O)=O,7.1
CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)Nc3cccc(C)c3)c2)c1C,10.5
CSc1ccc(/C=C(\C)[N+](=O)[O-])cc1,7.1
Cn1nc(-c2ccccc2)c([N+](=O)[O-])c1NCc1ccccc1,8.7
Cc1nc(C(C)(C)c2ccccc2)sc1C(=O)Nc1ccnn1C(C)C,9.8
COc1cc(C[N@@H+]2CC[C@@]3(CCOC3)C2)c(Br)cc1O,7.9
Cc1ccccc1NC(=O)CCc1c(C)nc2cc(-c3ccccc3)nn2c1C,10.6
Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)N3CCC[C@H](C)C3)CC2)cc1C,10.4
CCOC(=O)[C@@H]1CC[C@@H](NC(=O)OC(C)(C)C)C1,7.2
O=C(NCc1ccccc1)c1cc(=O)n2c(nc3ccccc32)s1,9.7
C[C@@H](c1ccc(OC(F)(F)F)cc1)S(=O)(=O)[C@H](C)[C@@H](C)O,8.5
Cc1ccc(-c2cc(NC(=O)CSc3nnc4ccccn34)on2)cc1,10.4
COc1ccc2nc(CNc3ncnc4onc(C)c34)[nH]c2c1,10.0
O=C(Nc1ccccc1C(=O)NCc1ccco1)C1=CCCCO1,8.4
Cc1cccc(C)c1N1CCN(C(=O)c2ccccc2Cl)CC1,8.6
COc1ccc(-c2csc(NC(=O)COC(=O)C3CC3)n2)cc1,8.7
Cc1cc(C)cc(C[S@@](=O)CCN=[N+]=[N-])c1,7.9
COc1cc2c(cc1[C@H]1CC(=O)Nc3cc4[nH]ncc4cc31)CCC2,9.0
Cc1ccc([C@@H](C)[NH2+][C@@H](C)CCC(=O)[O-])cc1F,8.6
C[C@H]([NH2+]CC1(O)CCOCC1)C1CCCCC1,8.4
Cn1cc([C@H]2CN(Cc3ccc(-c4ccccc4Cl)o3)CCO2)cn1,10.2
Cc1cnccc1NC(=O)[C@@H]1C[C@@H]1c1ccccc1C,8.4
O=C(Nc1cccc(N2CCCN(Cc3ccccc3Cl)C2=O)c1)c1cccs1,9.4
O=C(COc1ccccc1[N+](=O)[O-])NN[C@@H]1CC(=O)N(c2ccc(Br)cc2)C1=O,10.2
Cc1ccc2ncc(C(=O)N3CCCCC[C@@H]3c3cccn3C)c(=O)n2c1,9.9
Cn1c(/C(C#N)=C/c2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)nc2ccccc21,10.7
Cc1nn([C@H](C)C(=O)N[C@@H](C)c2ccccc2)c(C)c1[N+](=O)[O-],8.7
CC(C)(C)Oc1ccc(C(=O)Nc2ccc(NC(=O)NC3CC3)cc2)cc1,9.9
C[NH+](C)C(C)(C)CNC(=O)NCc1ccc(NC(=O)c2ccco2)cc1,9.0
COc1cccc(-c2cc(C(=O)Nc3ccc(-c4c[nH+]c5n4CCC5)cc3)[nH]n2)c1,11.1
O=C(N/N=C/c1ccccc1O)[C@H](O)c1ccccc1,9.3
CC(C)=CC(=O)C[C@@](O)(c1ccccc1)C(F)(F)F,8.7
C[C@@]12C[C@H](O)C(=O)C=C1CC[C@H]1[C@H]2[C@@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO,5.7
O=C(NNc1cccc(Cl)c1)[C@@H]1CCCCN1S(=O)(=O)c1ccccc1,9.8
COc1ncccc1C(=O)NC[C@H]1C[C@H](O)C[N@@H+]1Cc1ccccc1,9.7
CC(=O)OCc1c(OC(C)=O)ccc2c([N+](=O)[O-])c(C)n(-c3ccc(C)cc3)c12,5.9
COc1ccc(OCC(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)cc1,9.9
CCOc1ccc2ccccc2c1C(=O)NC[C@@H](c1ccco1)N1CCOCC1,8.7
Cc1ccc(C(=O)NC[C@@H]([C@@H]2CCOC2)N2CCOCC2)s1,8.5
COc1ccc(CNC(=O)CN2CCN(c3ccccc3OC)C2=O)cc1,9.1
Cc1ccc(NC(=O)C(=O)N[C@@H](CN2CCCC2=O)c2ccccc2)cc1,10.7
COC(=O)c1c(NC(=O)COc2ccccc2)sc2ccccc12,9.2
COc1cccc(OC)c1COC(=O)c1cc2ccccc2oc1=O,9.5
O=C([O-])[C@H]1CCCC[C@H]1C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,10.6
CCN1C(=O)Cc2cc(NC(=O)CN3C(=O)CCC3=O)ccc21,9.8
CCCc1nn([C@@H]2CCCC[C@H]2O)c(=O)o1,8.2
Cc1nn(CN(C)Cc2nccs2)c(=S)n1Cc1ccccc1,7.9
CC(=O)c1ccc(NC(=O)N[C@H](C)[C@@H]2CCCO2)cc1C,9.7
Cc1ccc(Cl)cc1NC(=O)CN(C)S(=O)(=O)c1ccc2[nH]c3c(c2c1)CCCC3,10.6
COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H]([NH+](C)C)C2)c2ccccc12,9.5
CC[C@H](C)[NH+]1CCC2(CC1)C(=O)N(C1Cc3ccccc3C1)C(=O)N2CC(C)C,7.5
CCc1nnc(CSc2nc3ccccc3[nH]2)o1,8.4
CCOc1ccc2nc(NC(=O)Cn3nc(-n4nc(C)cc4C)ccc3=O)sc2c1,10.1
Cc1ncc(CN2CC[C@H](S(=O)(=O)N3CCCC3)C2)n1-c1ccccc1,9.2
COC(=O)CN(C(=O)c1cccc(OC(F)F)c1)C(C)C,8.1
C[C@@H](c1ccncc1)[C@@H](O)C1CCCC1,8.3
N#C[C@H](c1nc2ccccc2nc1N1CCOCC1)S(=O)(=O)c1ccc(Cl)cc1,9.3
Cc1cc(NC(=O)CS[C@@H](C)C(=O)Nc2cc(C)on2)no1,8.3
O=C(NC[C@H]1CCC[C@@H]1O)c1cccnc1SCC1CCCCC1,10.0
COC(=O)[C@@H]1[NH+]=c2ccccc2=C1NC(=O)c1c(F)cccc1F,9.8
Cc1cnc(CN2C[C@]3(CCC[N@H+](Cc4cc(C#N)n(C)c4)C3)CCC2=O)cn1,8.4
CC(C)[C@H](NC(=O)NC[C@H](C)Oc1ccccc1)c1nnc2n1CCC2,9.6
COc1ccc(N[C@H]2CCC[C@@H]2[C@@H]2CCCC[NH2+]2)cc1,9.4
O=[N+]([O-])c1ccc(OC(F)F)c(C[N@@H+]2C[C@H]3CC[C@@H]2C3)c1,8.8
CN(C)C(=O)CN(C)C(=O)c1cccc(CS(C)(=O)=O)c1,8.0
Cc1ccc2cc(C#N)c(NCCNC(=O)C34CC5CC(CC(C5)C3)C4)[nH+]c2c1C,10.1
CC(C)c1cc(=O)[nH]c(-c2ccc(C[NH+]3CCS(=O)(=O)CC3)cc2)n1,10.4
CCOC(=O)CC[C@H]1CCC[N@H+](Cc2ccc(C#N)o2)C1,7.7
CC(C)N(C(=O)CSc1nnc(-c2ccc(Cl)cc2)o1)C1CCCC1,9.6
CCC(=O)N1CCC[C@](C[C@H]2CC(c3ccc(C)cc3)=NO2)(C(=O)[O-])C1,10.9
CC[NH2+][C@H]1CC[C@@H]([N@@H+]2CCCC2(C)C)C1,7.1
CN(CC(C)(C)O)C(=O)c1cccc(I)c1,7.7
CCc1ccc(/C=C/C(=O)N2CCC[C@@H]2c2nc3ccccc3[nH]2)cc1,10.1
O=C(Cc1ccc(F)cc1)NNC(=O)C1CCC(c2ccccc2)CC1,11.0
Cc1cc2occ(CC(=O)NC3CCN(C(=O)OC(C)(C)C)CC3)c2cc1C(C)C,9.6
CCOc1cccc(C[NH+]2CCC(C(=O)NCC(C)C)CC2)c1O,8.7
Cc1ccc(-c2csc(NC(=O)c3ccc[n+]([O-])c3)n2)c(C)c1,9.5
CN(CCc1ccccc1)S(=O)(=O)c1cncc(F)c1,8.6
C[C@@H]1C[N@H+](Cc2ccccc2)CC1=O,8.0
CC[N@H+](CCc1nccs1)C[C@@H]1C[C@@H]1c1ccccc1,8.1
CN(CCOc1ccc(F)cc1Cl)S(=O)(=O)c1ccc(Cl)nc1,8.6
O=C(CNC(=O)c1ccc(Cl)cc1)N/N=C\c1ccco1,9.1
COC(=O)c1cc(=O)[n+](Cc2cccs2)c(NCc2cccs2)s1,7.1
CC(=O)N1CCC[C@H]1C(=O)NC[C@@H]1Cc2cc(Cl)cc(-c3ccc4[nH]ccc4c3)c2O1,11.1
CCOc1ccc(CN2C[C@H]([NH+](C)C)C[C@H]2C(=O)OC)cc1Cl,8.4
CN(C1CCCCC1)S(=O)(=O)c1ccc(SCC(=O)Nc2sc3c(c2C#N)CCC3)nc1,9.0
Cc1cc(C)cc(C(=O)N2CCC[C@H](C(=O)N(C)Cc3ccccc3N3CCCC3)C2)c1,10.5
C[C@@H]1CCCN1C(=O)CC[N@H+](C)C[C@H](O)CN1CCOCC1,8.0
Cc1cc(C(=O)CN2CCC[C@@H](C(=O)NCC3CC3)C2)c(C)n1C1CC1,9.7
COC[C@@H](C)CC(=O)N1[C@H](C(=O)[O-])CS[C@@H]1C1CC1,6.4
CC[C@@H](NC(=O)N[C@H]1CCCCC[C@@H]1C(=O)[O-])C(C)C,8.9
CC1CCN(C(=O)[C@H](C)Sc2nnc(C[NH+]3CCCCC3)n2Cc2ccccc2)CC1,10.6
O=C(Nc1nc2ccccc2s1)[C@H]1CC(=O)N(c2ccc(F)c(Cl)c2)C1,10.7
O=C(NCc1cccnc1)Nc1ccccc1,8.5
CC(C)Cc1ccc(CC(=O)Nc2ncn[n-]2)cc1,9.1
CC1CCN(C(=O)c2ccccc2NC(=O)[C@H](C)c2ccsc2)CC1,6.4
COCCNC(=O)[C@@H]1CCN(c2cccc(Cl)c2C)C1=O,7.8
CC[C@@H]1CN(C(=O)c2cnc(C)c(Cl)c2Br)C[C@@H](C)O1,7.5
CCCSc1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccccc1Cl,9.0
O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2ccc(Br)cc2)CC1,8.7
CCOC(=O)C1=C(C)NC([S-])=C(C#N)[C@@H]1c1cccnc1,6.4
CC(=O)N(c1cccc(C)c1)c1nc(COC(=O)Cc2cn3ccsc3n2)cs1,9.7
Cc1ccnc(NC(=O)CCc2ncc(-c3ccc(Cl)cc3)o2)c1,9.7
COc1ccc(CCNC(=O)c2cc(-c3ccco3)on2)cc1OC,9.5
Cc1cc(I)ccc1[C@H]([NH3+])C(=O)[O-],7.5
CCOC(=O)/C([O-])=C/C(=O)c1cccc(OC)c1,7.9
Cc1c(C(=O)N(C)CCc2ccccn2)oc2c(Cl)cccc12,9.4
CC(=O)NCCN1CC[C@H]2CN(C(=O)CC(C)(C)C)CC[C@H]2CC1=O,7.2
CCC(CC)(NC(=O)N1CCCCCC1)/C(N)=N/O,7.1
Cc1ccc(NC(=O)c2cccc(Br)c2)cc1F,9.4
CC1CCN(C(=O)N(C)[C@H](C)C#N)CC1,6.2
CC1=NN(C(=O)Cn2nc(C)cc2C)[C@@](O)(C(F)(F)F)C1,8.9
COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccc(Br)cn3)CC2)c1,10.2
COc1ccc(-n2ccnc2C[N@@H+]2Cc3[nH]cnc3C[C@@H]2C(=O)[O-])cc1,8.3
O=C(Cc1ccc(Cl)cc1)N/N=C/c1ccc(Br)o1,8.4
C[C@H](OC(=O)c1ccc2nccnc2c1)C(=O)NCc1cccs1,9.3
Cc1oc(-c2ccsc2)nc1CN1C(=O)NC2(CCOCC2)C1=O,9.1
O=C(NCCCn1cccn1)N[C@H]1C[C@@H]1c1cccc(Cl)c1,9.3
C[C@H]1COC[C@H](C)N1CC(=O)Nc1ccccc1SCC#N,8.4
[NH3+][C@H]1CCc2[nH]c3ccc(O)cc3c2C1,8.4
